station_id,time,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag,longitude,latitude,altitude
,UTC,m,m,m,,degrees_east,degrees_north,m
Castletownbere,2016-11-23T11:30:00Z,3.018,3.018,0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T11:45:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T12:00:00Z,3.088,3.088,0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T12:15:00Z,3.128,3.128,0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T12:30:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T12:45:00Z,3.148,3.148,0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T13:00:00Z,3.128,3.128,0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T13:15:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T13:30:00Z,3.038,3.038,0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T13:45:00Z,2.978,2.978,0.49,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T14:00:00Z,2.908,2.908,0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T14:15:00Z,2.838,2.838,0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T14:30:00Z,2.748,2.748,0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T14:45:00Z,2.658,2.658,0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T15:00:00Z,2.578,2.578,0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T15:15:00Z,2.468,2.468,-0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T15:30:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T15:45:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T16:00:00Z,2.168,2.168,-0.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T16:15:00Z,2.068,2.068,-0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T16:30:00Z,1.978,1.978,-0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T16:45:00Z,1.888,1.888,-0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T17:00:00Z,1.808,1.808,-0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T17:15:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T17:30:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T17:45:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T18:00:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T18:15:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T18:30:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T18:45:00Z,1.498,1.498,-0.99,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T19:00:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T19:15:00Z,1.498,1.498,-0.99,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T19:30:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T19:45:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T20:00:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T20:15:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T20:30:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T20:45:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T21:00:00Z,1.888,1.888,-0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T21:15:00Z,2.028,2.028,-0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T21:30:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T21:45:00Z,2.268,2.268,-0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T22:00:00Z,2.358,2.358,-0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T22:15:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T22:30:00Z,2.568,2.568,0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T22:45:00Z,2.628,2.628,0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T23:00:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T23:15:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T23:30:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-23T23:45:00Z,3.108,3.108,0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T00:00:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T00:15:00Z,3.208,3.208,0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T00:30:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T00:45:00Z,3.188,3.188,0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T01:00:00Z,3.268,3.268,0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T01:15:00Z,3.268,3.268,0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T01:30:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T01:45:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T02:00:00Z,3.188,3.188,0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T02:15:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T02:30:00Z,3.038,3.038,0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T02:45:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T03:00:00Z,2.828,2.828,0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T03:15:00Z,2.748,2.748,0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T03:30:00Z,2.678,2.678,0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T03:45:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T04:00:00Z,2.458,2.458,-0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T04:15:00Z,2.398,2.398,-0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T04:30:00Z,2.188,2.188,-0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T04:45:00Z,2.128,2.128,-0.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T05:00:00Z,2.048,2.048,-0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T05:15:00Z,1.888,1.888,-0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T05:30:00Z,1.858,1.858,-0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T05:45:00Z,1.798,1.798,-0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T06:00:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T06:15:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T06:30:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T06:45:00Z,1.528,1.528,-0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T07:00:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T07:15:00Z,1.558,1.558,-0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T07:30:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T07:45:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T08:00:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T08:15:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T08:30:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T08:45:00Z,1.718,1.718,-0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T09:00:00Z,1.848,1.848,-0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T09:15:00Z,1.848,1.848,-0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T09:30:00Z,1.938,1.938,-0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T09:45:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T10:00:00Z,2.158,2.158,-0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T10:15:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T10:30:00Z,2.418,2.418,-0.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T10:45:00Z,2.458,2.458,-0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T11:00:00Z,2.598,2.598,0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T11:15:00Z,2.698,2.698,0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T11:30:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T11:45:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T12:00:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T12:15:00Z,3.088,3.088,0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T12:30:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T12:45:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T13:00:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T13:15:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T13:30:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T13:45:00Z,3.268,3.268,0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T14:00:00Z,3.208,3.208,0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T14:15:00Z,3.238,3.238,0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T14:30:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T14:45:00Z,3.078,3.078,0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T15:00:00Z,3.078,3.078,0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T15:15:00Z,2.958,2.958,0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T15:30:00Z,2.848,2.848,0.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T15:45:00Z,2.818,2.818,0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T16:00:00Z,2.648,2.648,0.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T16:15:00Z,2.528,2.528,0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T16:30:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T16:45:00Z,2.298,2.298,-0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T17:00:00Z,2.238,2.238,-0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T17:15:00Z,2.148,2.148,-0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T17:30:00Z,1.958,1.958,-0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T17:45:00Z,1.928,1.928,-0.56,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T18:00:00Z,1.848,1.848,-0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T18:15:00Z,1.708,1.708,-0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T18:30:00Z,1.648,1.648,-0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T18:45:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T19:00:00Z,1.548,1.548,-0.94,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T19:15:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T19:30:00Z,1.528,1.528,-0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T19:45:00Z,1.568,1.568,-0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T20:00:00Z,1.488,1.488,-1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T20:15:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T20:30:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T20:45:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T21:00:00Z,1.748,1.748,-0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T21:15:00Z,1.848,1.848,-0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T21:30:00Z,1.808,1.808,-0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T21:45:00Z,1.978,1.978,-0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T22:00:00Z,2.128,2.128,-0.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T22:15:00Z,2.098,2.098,-0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T22:30:00Z,2.258,2.258,-0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T22:45:00Z,2.348,2.348,-0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T23:00:00Z,2.458,2.458,-0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T23:15:00Z,2.638,2.638,0.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T23:30:00Z,2.708,2.708,0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-24T23:45:00Z,2.838,2.838,0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T00:00:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T00:15:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T00:30:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T00:45:00Z,3.278,3.278,0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T01:00:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T01:15:00Z,3.358,3.358,0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T01:30:00Z,3.328,3.328,0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T01:45:00Z,3.488,3.488,1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T02:00:00Z,3.458,3.458,0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T02:15:00Z,3.368,3.368,0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T02:30:00Z,3.448,3.448,0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T02:45:00Z,3.398,3.398,0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T03:00:00Z,3.298,3.298,0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T03:15:00Z,3.238,3.238,0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T03:30:00Z,3.128,3.128,0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T03:45:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T04:00:00Z,2.958,2.958,0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T04:15:00Z,2.818,2.818,0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T04:30:00Z,2.698,2.698,0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T04:45:00Z,2.578,2.578,0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T05:00:00Z,2.468,2.468,-0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T05:15:00Z,2.288,2.288,-0.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T05:30:00Z,2.198,2.198,-0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T05:45:00Z,2.138,2.138,-0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T06:00:00Z,1.988,1.988,-0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T06:15:00Z,1.918,1.918,-0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T06:30:00Z,1.878,1.878,-0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T06:45:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T07:00:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T07:15:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T07:30:00Z,1.558,1.558,-0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T07:45:00Z,1.528,1.528,-0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T08:00:00Z,1.548,1.548,-0.94,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T08:15:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T08:30:00Z,1.558,1.558,-0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T08:45:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T09:00:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T09:15:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T09:30:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T09:45:00Z,1.788,1.788,-0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T10:00:00Z,1.898,1.898,-0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T10:15:00Z,1.908,1.908,-0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T10:30:00Z,2.028,2.028,-0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T10:45:00Z,2.168,2.168,-0.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T11:00:00Z,2.228,2.228,-0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T11:15:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T11:30:00Z,2.498,2.498,0.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T11:45:00Z,2.588,2.588,0.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T12:00:00Z,2.718,2.718,0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T12:15:00Z,2.828,2.828,0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T12:30:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T12:45:00Z,3.038,3.038,0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T13:00:00Z,3.128,3.128,0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T13:15:00Z,3.198,3.198,0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T13:30:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T13:45:00Z,3.318,3.318,0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T14:00:00Z,3.318,3.318,0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T14:15:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T14:30:00Z,3.348,3.348,0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T14:45:00Z,3.308,3.308,0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T15:00:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T15:15:00Z,3.228,3.228,0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T15:30:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T15:45:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T16:00:00Z,2.978,2.978,0.49,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T16:15:00Z,2.858,2.858,0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T16:30:00Z,2.788,2.788,0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T16:45:00Z,2.658,2.658,0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T17:00:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T17:15:00Z,2.378,2.378,-0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T17:30:00Z,2.288,2.288,-0.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T17:45:00Z,2.158,2.158,-0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T18:00:00Z,1.978,1.978,-0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T18:15:00Z,1.918,1.918,-0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T18:30:00Z,1.868,1.868,-0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T18:45:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T19:00:00Z,1.608,1.608,-0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T19:15:00Z,1.588,1.588,-0.9,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T19:30:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T19:45:00Z,1.398,1.398,-1.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T20:00:00Z,1.398,1.398,-1.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T20:15:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T20:30:00Z,1.388,1.388,-1.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T20:45:00Z,1.398,1.398,-1.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T21:00:00Z,1.438,1.438,-1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T21:15:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T21:30:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T21:45:00Z,1.608,1.608,-0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T22:00:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T22:15:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T22:30:00Z,1.838,1.838,-0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T22:45:00Z,1.988,1.988,-0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T23:00:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T23:15:00Z,2.218,2.218,-0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T23:30:00Z,2.378,2.378,-0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-25T23:45:00Z,2.538,2.538,0.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T00:00:00Z,2.608,2.608,0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T00:15:00Z,2.768,2.768,0.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T00:30:00Z,2.908,2.908,0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T00:45:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T01:00:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-26T01:15:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
